sample_no, STD_obs, Mean_age, log_posterior, log_posterior_transformed, stuck_counter, perturbation_coeff_0, perturbation_coeff_1, 
2638, 3.253935e-01, 3.208542e+00, -2.623324e+00, -2.623324e+00, 0.000000, 5.457979e-01, 4.636472e-01, 
2639, 6.474716e-02, 3.156264e+00, -3.378905e+00, -2.844506e+01, 3.000000, 5.457979e-01, 4.636472e-01, 
2640, 1.599757e+00, 3.770801e+00, -5.275921e+00, -5.275921e+00, 0.000000, 5.457979e-01, 4.636472e-01, 
2641, 2.946686e-01, 3.192463e+00, -2.520867e+00, -9.707877e+00, 1.000000, 5.457979e-01, 4.636472e-01, 
2642, 7.934175e-01, 5.471077e+00, -5.074728e+00, -6.124494e+00, 2.000000, 5.457979e-01, 4.636472e-01, 
2643, 5.964727e-02, 2.935135e+00, -2.077848e+00, -2.964640e+01, 7.000000, 5.457979e-01, 4.636472e-01, 
2644, 1.768024e-01, 3.221388e+00, -2.396179e+00, -1.156756e+01, 1.000000, 5.457979e-01, 4.636472e-01, 
2645, 9.035668e-02, 2.934324e+00, -1.873290e+00, -2.212851e+01, 5.000000, 5.457979e-01, 4.636472e-01, 
2646, 3.253935e-01, 3.208542e+00, -2.623324e+00, -1.610585e+01, 0.000000, 5.457979e-01, 4.636472e-01, 
2647, 6.474716e-02, 3.156264e+00, -3.378905e+00, -6.219297e+02, 3.000000, 5.457979e-01, 4.636472e-01, 
2648, 1.599757e+00, 3.770801e+00, -5.275921e+00, -7.338285e+00, 0.000000, 5.457979e-01, 4.636472e-01, 
2649, 2.946686e-01, 3.192463e+00, -2.520867e+00, -1.682155e+01, 1.000000, 5.457979e-01, 4.636472e-01, 
2650, 7.934175e-01, 5.471077e+00, -5.074728e+00, -7.483363e+00, 2.000000, 5.457979e-01, 4.636472e-01, 
2651, 5.964727e-02, 2.935135e+00, -2.077848e+00, -2.844449e+01, 7.000000, 5.457979e-01, 4.636472e-01, 
2652, 1.768024e-01, 3.221388e+00, -2.396179e+00, -1.030784e+01, 1.000000, 5.457979e-01, 4.636472e-01, 
2653, 8.091440e-02, 2.938226e+00, -1.874379e+00, -1.874379e+00, 5.000000, 5.457979e-01, 4.636472e-01, 
2654, 3.253935e-01, 3.208542e+00, -2.623324e+00, -3.462657e+01, 0.000000, 5.457979e-01, 4.636472e-01, 
2655, 6.474716e-02, 3.156264e+00, -3.378905e+00, -9.852177e+01, 3.000000, 5.457979e-01, 4.636472e-01, 
2656, 6.121289e-01, 2.859940e+00, -3.469859e+00, -3.469859e+00, 0.000000, 5.457979e-01, 4.636472e-01, 
2657, 2.946686e-01, 3.192463e+00, -2.520867e+00, -4.055263e+00, 1.000000, 5.457979e-01, 4.636472e-01, 
2658, 7.934175e-01, 5.471077e+00, -5.074728e+00, -1.056673e+01, 2.000000, 5.457979e-01, 4.636472e-01, 
2659, 5.964727e-02, 2.935135e+00, -2.077848e+00, -4.313309e+01, 7.000000, 5.457979e-01, 4.636472e-01, 
2660, 1.768024e-01, 3.221388e+00, -2.396179e+00, -3.463596e+00, 1.000000, 5.457979e-01, 4.636472e-01, 
2661, 8.091440e-02, 2.938226e+00, -1.874379e+00, -3.024566e+01, 5.000000, 5.457979e-01, 4.636472e-01, 
2662, 3.253935e-01, 3.208542e+00, -2.623324e+00, -4.486635e+00, 0.000000, 5.457979e-01, 4.636472e-01, 
2663, 6.474716e-02, 3.156264e+00, -3.378905e+00, -1.543490e+02, 3.000000, 5.457979e-01, 4.636472e-01, 
2664, 6.121289e-01, 2.859940e+00, -3.469859e+00, -9.482931e+00, 0.000000, 5.457979e-01, 4.636472e-01, 
2665, 2.946686e-01, 3.192463e+00, -2.520867e+00, -4.426677e+00, 1.000000, 5.457979e-01, 4.636472e-01, 
2666, 1.144903e+00, 5.901641e+00, -5.231370e+00, -5.231370e+00, 2.000000, 5.457979e-01, 4.636472e-01, 
2667, 5.964727e-02, 2.935135e+00, -2.077848e+00, -5.401726e+00, 7.000000, 5.457979e-01, 4.636472e-01, 
2668, 1.768024e-01, 3.221388e+00, -2.396179e+00, -4.422358e+00, 1.000000, 5.457979e-01, 4.636472e-01, 
2669, 8.091440e-02, 2.938226e+00, -1.874379e+00, -2.464761e+02, 5.000000, 5.457979e-01, 4.636472e-01, 
2670, 2.848028e-01, 3.470069e+00, -3.043043e+00, -3.043043e+00, 0.000000, 5.457979e-01, 4.636472e-01, 
2671, 6.474716e-02, 3.156264e+00, -3.378905e+00, -2.420852e+01, 3.000000, 5.457979e-01, 4.636472e-01, 
2672, 6.121289e-01, 2.859940e+00, -3.469859e+00, -5.932045e+00, 0.000000, 5.457979e-01, 4.636472e-01, 
2673, 2.946686e-01, 3.192463e+00, -2.520867e+00, -7.328631e+00, 1.000000, 5.457979e-01, 4.636472e-01, 
2674, 1.584388e+00, 5.611940e+00, -5.503403e+00, -5.503403e+00, 2.000000, 5.457979e-01, 4.636472e-01, 
2675, 5.964727e-02, 2.935135e+00, -2.077848e+00, -4.737646e+02, 7.000000, 5.457979e-01, 4.636472e-01, 
2676, 1.768024e-01, 3.221388e+00, -2.396179e+00, -1.397968e+01, 1.000000, 5.457979e-01, 4.636472e-01, 
2677, 8.091440e-02, 2.938226e+00, -1.874379e+00, -6.912654e+01, 5.000000, 5.457979e-01, 4.636472e-01, 
2678, 2.848028e-01, 3.470069e+00, -3.043043e+00, -7.556549e+00, 0.000000, 5.457979e-01, 4.636472e-01, 
2679, 6.474716e-02, 3.156264e+00, -3.378905e+00, -4.592198e+01, 3.000000, 5.457979e-01, 4.636472e-01, 
2680, 6.121289e-01, 2.859940e+00, -3.469859e+00, -1.235885e+01, 0.000000, 5.457979e-01, 4.636472e-01, 
2681, 2.946686e-01, 3.192463e+00, -2.520867e+00, -1.788046e+01, 1.000000, 5.457979e-01, 4.636472e-01, 
2682, 1.329681e+00, 5.328063e+00, -5.184687e+00, -5.184687e+00, 2.000000, 5.457979e-01, 4.636472e-01, 
2683, 5.964727e-02, 2.935135e+00, -2.077848e+00, -1.339795e+02, 7.000000, 5.457979e-01, 4.636472e-01, 
2684, 4.445708e-01, 3.437054e+00, -3.124866e+00, -3.124866e+00, 1.000000, 5.457979e-01, 4.636472e-01, 
2685, 1.765032e-01, 3.001301e+00, -1.977579e+00, -1.977579e+00, 5.000000, 5.457979e-01, 4.636472e-01, 
2686, 2.848028e-01, 3.470069e+00, -3.043043e+00, -4.255233e+00, 0.000000, 5.457979e-01, 4.636472e-01, 
2687, 1.144943e-01, 2.896094e+00, -2.048349e+00, -2.048349e+00, 3.000000, 5.457979e-01, 4.636472e-01, 
2688, 6.121289e-01, 2.859940e+00, -3.469859e+00, -9.969834e+00, 0.000000, 5.457979e-01, 4.636472e-01, 
2689, 2.946686e-01, 3.192463e+00, -2.520867e+00, -4.106998e+00, 1.000000, 5.457979e-01, 4.636472e-01, 
2690, 7.113829e-01, 3.748440e+00, -3.829911e+00, -3.829911e+00, 2.000000, 5.457979e-01, 4.636472e-01, 
2691, 5.964727e-02, 2.935135e+00, -2.077848e+00, -6.093435e+02, 7.000000, 5.457979e-01, 4.636472e-01, 
2692, 4.445708e-01, 3.437054e+00, -3.124866e+00, -4.691394e+00, 1.000000, 5.457979e-01, 4.636472e-01, 
2693, 1.765032e-01, 3.001301e+00, -1.977579e+00, -5.843552e+01, 5.000000, 5.457979e-01, 4.636472e-01, 
2694, 2.848028e-01, 3.470069e+00, -3.043043e+00, -4.381064e+00, 0.000000, 5.457979e-01, 4.636472e-01, 
2695, 1.144943e-01, 2.896094e+00, -2.048349e+00, -1.612644e+01, 3.000000, 5.457979e-01, 4.636472e-01, 
2696, 1.360519e+00, 5.006938e+00, -5.136867e+00, -5.136867e+00, 0.000000, 5.457979e-01, 4.636472e-01, 
2697, 2.946686e-01, 3.192463e+00, -2.520867e+00, -4.495653e+00, 1.000000, 5.457979e-01, 4.636472e-01, 
2698, 5.956886e-01, 3.173880e+00, -3.369100e+00, -3.369100e+00, 2.000000, 5.457979e-01, 4.636472e-01, 
2699, 5.964727e-02, 2.935135e+00, -2.077848e+00, -6.391429e+00, 7.000000, 5.457979e-01, 4.636472e-01, 
2700, 4.445708e-01, 3.437054e+00, -3.124866e+00, -4.527036e+00, 1.000000, 5.457979e-01, 4.636472e-01, 
2701, 1.765032e-01, 3.001301e+00, -1.977579e+00, -6.005800e+01, 5.000000, 5.457979e-01, 4.636472e-01, 
2702, 2.848028e-01, 3.470069e+00, -3.043043e+00, -1.503768e+01, 0.000000, 5.457979e-01, 4.636472e-01, 
2703, 1.144943e-01, 2.896094e+00, -2.048349e+00, -5.581549e+01, 3.000000, 5.457979e-01, 4.636472e-01, 
2704, 1.375604e+00, 5.764968e+00, -5.341330e+00, -5.341330e+00, 0.000000, 5.457979e-01, 4.636472e-01, 
2705, 2.946686e-01, 3.192463e+00, -2.520867e+00, -8.070302e+00, 1.000000, 5.457979e-01, 4.636472e-01, 
2706, 6.480438e-01, 2.370818e+00, -4.085594e+00, -4.085594e+00, 2.000000, 5.457979e-01, 4.636472e-01, 
2707, 6.186351e-02, 2.965524e+00, -1.777458e+00, -1.777458e+00, 7.000000, 5.457979e-01, 4.636472e-01, 
2708, 4.445708e-01, 3.437054e+00, -3.124866e+00, -3.897838e+00, 1.000000, 5.457979e-01, 4.636472e-01, 
2709, 1.765032e-01, 3.001301e+00, -1.977579e+00, -1.094270e+02, 5.000000, 5.457979e-01, 4.636472e-01, 
2710, 2.848028e-01, 3.470069e+00, -3.043043e+00, -2.279679e+01, 0.000000, 5.457979e-01, 4.636472e-01, 
2711, 1.144943e-01, 2.896094e+00, -2.048349e+00, -5.480109e+00, 3.000000, 5.457979e-01, 4.636472e-01, 
2712, 2.535086e+00, 5.735082e+00, -6.471431e+00, -6.471431e+00, 0.000000, 5.457979e-01, 4.636472e-01, 
2713, 4.136846e-01, 2.886099e+00, -2.890861e+00, -2.890861e+00, 1.000000, 5.457979e-01, 4.636472e-01, 
2714, 6.480438e-01, 2.370818e+00, -4.085594e+00, -5.357309e+00, 2.000000, 5.457979e-01, 4.636472e-01, 
2715, 6.186351e-02, 2.965524e+00, -1.777458e+00, -1.185297e+02, 7.000000, 5.457979e-01, 4.636472e-01, 
2716, 4.445708e-01, 3.437054e+00, -3.124866e+00, -5.286666e+00, 1.000000, 5.457979e-01, 4.636472e-01, 
2717, 1.765032e-01, 3.001301e+00, -1.977579e+00, -2.601112e+00, 5.000000, 5.457979e-01, 4.636472e-01, 
2718, 2.848028e-01, 3.470069e+00, -3.043043e+00, -6.236288e+00, 0.000000, 5.457979e-01, 4.636472e-01, 
2719, 6.464874e-02, 2.999202e+00, -1.664131e+00, -1.664131e+00, 3.000000, 5.457979e-01, 4.636472e-01, 
2720, 9.594457e-01, 4.659308e+00, -4.596999e+00, -4.596999e+00, 0.000000, 5.457979e-01, 4.636472e-01, 
2721, 4.136846e-01, 2.886099e+00, -2.890861e+00, -3.649363e+00, 1.000000, 5.457979e-01, 4.636472e-01, 
2722, 6.480438e-01, 2.370818e+00, -4.085594e+00, -1.539024e+01, 2.000000, 5.457979e-01, 4.636472e-01, 
2723, 6.186351e-02, 2.965524e+00, -1.777458e+00, -5.398888e+02, 7.000000, 5.457979e-01, 4.636472e-01, 
2724, 4.445708e-01, 3.437054e+00, -3.124866e+00, -3.729780e+00, 1.000000, 5.457979e-01, 4.636472e-01, 
2725, 1.765032e-01, 3.001301e+00, -1.977579e+00, -5.604398e+00, 5.000000, 5.457979e-01, 4.636472e-01, 
2726, 1.955084e-01, 3.250062e+00, -2.479700e+00, -2.479700e+00, 0.000000, 5.457979e-01, 4.636472e-01, 
2727, 6.464874e-02, 2.999202e+00, -1.664131e+00, -4.471362e+00, 3.000000, 5.457979e-01, 4.636472e-01, 
2728, 6.589356e-01, 4.375568e+00, -4.240624e+00, -4.240624e+00, 0.000000, 5.457979e-01, 4.636472e-01, 
2729, 4.136846e-01, 2.886099e+00, -2.890861e+00, -5.539660e+00, 1.000000, 5.457979e-01, 4.636472e-01, 
2730, 6.480438e-01, 2.370818e+00, -4.085594e+00, -1.310206e+01, 2.000000, 5.457979e-01, 4.636472e-01, 
2731, 6.186351e-02, 2.965524e+00, -1.777458e+00, -5.523708e+02, 7.000000, 5.457979e-01, 4.636472e-01, 
2732, 4.923433e-01, 2.356494e+00, -3.985388e+00, -3.985388e+00, 1.000000, 5.457979e-01, 4.636472e-01, 
2733, 1.765032e-01, 3.001301e+00, -1.977579e+00, -7.162326e+00, 5.000000, 5.457979e-01, 4.636472e-01, 
2734, 1.955084e-01, 3.250062e+00, -2.479700e+00, -7.196396e+00, 0.000000, 5.457979e-01, 4.636472e-01, 
2735, 6.464874e-02, 2.999202e+00, -1.664131e+00, -1.097459e+03, 3.000000, 5.457979e-01, 4.636472e-01, 
2736, 6.589356e-01, 4.375568e+00, -4.240624e+00, -5.179012e+00, 0.000000, 5.457979e-01, 4.636472e-01, 
2737, 4.136846e-01, 2.886099e+00, -2.890861e+00, -7.114257e+00, 1.000000, 5.457979e-01, 4.636472e-01, 
2738, 6.480438e-01, 2.370818e+00, -4.085594e+00, -1.612750e+01, 2.000000, 5.457979e-01, 4.636472e-01, 
2739, 6.186351e-02, 2.965524e+00, -1.777458e+00, -8.690907e+02, 7.000000, 5.457979e-01, 4.636472e-01, 
2740, 4.923433e-01, 2.356494e+00, -3.985388e+00, -1.452878e+01, 1.000000, 5.457979e-01, 4.636472e-01, 
2741, 1.765032e-01, 3.001301e+00, -1.977579e+00, -2.489542e+01, 5.000000, 5.457979e-01, 4.636472e-01, 
2742, 1.955084e-01, 3.250062e+00, -2.479700e+00, -5.247163e+01, 0.000000, 5.457979e-01, 4.636472e-01, 
2743, 6.464874e-02, 2.999202e+00, -1.664131e+00, -8.031424e+00, 3.000000, 5.457979e-01, 4.636472e-01, 
2744, 5.122034e-01, 5.324312e+00, -6.028429e+00, -6.028429e+00, 0.000000, 5.457979e-01, 4.636472e-01, 
2745, 4.908908e-01, 2.462764e+00, -3.704423e+00, -3.704423e+00, 1.000000, 5.457979e-01, 4.636472e-01, 
2746, 6.480438e-01, 2.370818e+00, -4.085594e+00, -6.110144e+00, 2.000000, 5.457979e-01, 4.636472e-01, 
2747, 8.047618e-02, 3.127687e+00, -2.404507e+00, -2.404507e+00, 7.000000, 5.457979e-01, 4.636472e-01, 
2748, 5.666336e-01, 2.743080e+00, -3.430631e+00, -3.430631e+00, 1.000000, 5.457979e-01, 4.636472e-01, 
2749, 1.609473e-01, 3.154518e+00, -2.163734e+00, -2.163734e+00, 5.000000, 5.457979e-01, 4.636472e-01, 
2750, 1.146179e-01, 2.937642e+00, -1.861037e+00, -1.861037e+00, 0.000000, 5.457979e-01, 4.636472e-01, 
2751, 6.464874e-02, 2.999202e+00, -1.664131e+00, -4.135405e+01, 3.000000, 5.457979e-01, 4.636472e-01, 
2752, 8.113568e-01, 5.049508e+00, -4.755494e+00, -4.755494e+00, 0.000000, 5.457979e-01, 4.636472e-01, 
2753, 4.763394e-01, 3.435416e+00, -3.187480e+00, -3.187480e+00, 1.000000, 5.457979e-01, 4.636472e-01, 
2754, 9.712272e-01, 1.837110e+00, -5.463549e+00, -5.463549e+00, 2.000000, 5.457979e-01, 4.636472e-01, 
2755, 1.610407e-01, 3.418754e+00, -3.684719e+00, -3.684719e+00, 7.000000, 5.457979e-01, 4.636472e-01, 
2756, 5.666336e-01, 2.743080e+00, -3.430631e+00, -6.868964e+00, 1.000000, 5.457979e-01, 4.636472e-01, 
2757, 1.609473e-01, 3.154518e+00, -2.163734e+00, -9.923060e+00, 5.000000, 5.457979e-01, 4.636472e-01, 
2758, 2.137034e-01, 3.229050e+00, -2.416166e+00, -2.416166e+00, 0.000000, 5.457979e-01, 4.636472e-01, 
2759, 6.464874e-02, 2.999202e+00, -1.664131e+00, -4.031672e+02, 3.000000, 5.457979e-01, 4.636472e-01, 
2760, 1.842979e+00, 3.626806e+00, -5.605850e+00, -5.605850e+00, 0.000000, 5.457979e-01, 4.636472e-01, 
2761, 4.763394e-01, 3.435416e+00, -3.187480e+00, -4.633007e+00, 1.000000, 5.457979e-01, 4.636472e-01, 
2762, 9.712272e-01, 1.837110e+00, -5.463549e+00, -1.478385e+01, 2.000000, 5.457979e-01, 4.636472e-01, 
2763, 1.610407e-01, 3.418754e+00, -3.684719e+00, -2.776166e+02, 7.000000, 5.457979e-01, 4.636472e-01, 
2764, 5.666336e-01, 2.743080e+00, -3.430631e+00, -1.068330e+01, 1.000000, 5.457979e-01, 4.636472e-01, 
2765, 1.609473e-01, 3.154518e+00, -2.163734e+00, -5.573341e+01, 5.000000, 5.457979e-01, 4.636472e-01, 
2766, 2.137034e-01, 3.229050e+00, -2.416166e+00, -5.840354e+00, 0.000000, 5.457979e-01, 4.636472e-01, 
2767, 6.464874e-02, 2.999202e+00, -1.664131e+00, -7.261157e+00, 3.000000, 5.457979e-01, 4.636472e-01, 
2768, 1.862280e+00, 3.165919e+00, -5.671812e+00, -5.671812e+00, 0.000000, 5.457979e-01, 4.636472e-01, 
2769, 4.763394e-01, 3.435416e+00, -3.187480e+00, -1.377101e+01, 1.000000, 5.457979e-01, 4.636472e-01, 
2770, 9.712272e-01, 1.837110e+00, -5.463549e+00, -3.570197e+01, 2.000000, 5.457979e-01, 4.636472e-01, 
2771, 1.610407e-01, 3.418754e+00, -3.684719e+00, -1.881040e+02, 7.000000, 5.457979e-01, 4.636472e-01, 
2772, 5.666336e-01, 2.743080e+00, -3.430631e+00, -9.548466e+00, 1.000000, 5.457979e-01, 4.636472e-01, 
2773, 1.813081e-01, 3.321207e+00, -2.823874e+00, -2.823874e+00, 5.000000, 5.457979e-01, 4.636472e-01, 
2774, 2.137034e-01, 3.229050e+00, -2.416166e+00, -1.354311e+02, 0.000000, 5.457979e-01, 4.636472e-01, 
2775, 6.464874e-02, 2.999202e+00, -1.664131e+00, -1.324497e+03, 3.000000, 5.457979e-01, 4.636472e-01, 
2776, 3.436511e+00, 4.805179e+00, -7.226746e+00, -7.226746e+00, 0.000000, 5.457979e-01, 4.636472e-01, 
2777, 4.372858e-01, 2.784839e+00, -3.049641e+00, -3.049641e+00, 1.000000, 5.457979e-01, 4.636472e-01, 
2778, 9.712272e-01, 1.837110e+00, -5.463549e+00, -7.657991e+00, 2.000000, 5.457979e-01, 4.636472e-01, 
2779, 1.610407e-01, 3.418754e+00, -3.684719e+00, -1.808362e+01, 7.000000, 5.457979e-01, 4.636472e-01, 
2780, 4.194992e-01, 3.287992e+00, -2.941176e+00, -2.941176e+00, 1.000000, 5.457979e-01, 4.636472e-01, 
2781, 1.813081e-01, 3.321207e+00, -2.823874e+00, -9.821989e+00, 5.000000, 5.457979e-01, 4.636472e-01, 
2782, 2.137034e-01, 3.229050e+00, -2.416166e+00, -1.232845e+01, 0.000000, 5.457979e-01, 4.636472e-01, 
2783, 6.464874e-02, 2.999202e+00, -1.664131e+00, -7.005222e+01, 3.000000, 5.457979e-01, 4.636472e-01, 
2784, 1.286179e+00, 6.822442e+00, -5.589394e+00, -5.589394e+00, 0.000000, 5.457979e-01, 4.636472e-01, 
2785, 4.372858e-01, 2.784839e+00, -3.049641e+00, -4.437932e+00, 1.000000, 5.457979e-01, 4.636472e-01, 
2786, 1.450649e+00, 1.294492e+00, -7.018628e+00, -7.018628e+00, 2.000000, 5.457979e-01, 4.636472e-01, 
2787, 1.610407e-01, 3.418754e+00, -3.684719e+00, -1.716729e+01, 7.000000, 5.457979e-01, 4.636472e-01, 
2788, 4.194992e-01, 3.287992e+00, -2.941176e+00, -2.338586e+01, 1.000000, 5.457979e-01, 4.636472e-01, 
2789, 1.813081e-01, 3.321207e+00, -2.823874e+00, -2.465223e+01, 5.000000, 5.457979e-01, 4.636472e-01, 
2790, 2.137034e-01, 3.229050e+00, -2.416166e+00, -2.305748e+01, 0.000000, 5.457979e-01, 4.636472e-01, 
2791, 5.649874e-02, 3.018569e+00, -1.708949e+00, -1.708949e+00, 3.000000, 5.457979e-01, 4.636472e-01, 
2792, 8.764458e-01, 4.499163e+00, -4.442764e+00, -4.442764e+00, 0.000000, 5.457979e-01, 4.636472e-01, 
2793, 4.372858e-01, 2.784839e+00, -3.049641e+00, -1.117059e+01, 1.000000, 5.457979e-01, 4.636472e-01, 
2794, 1.454285e+00, 1.147924e+00, -7.502725e+00, -7.502725e+00, 2.000000, 5.457979e-01, 4.636472e-01, 
2795, 1.610407e-01, 3.418754e+00, -3.684719e+00, -8.086574e+00, 7.000000, 5.457979e-01, 4.636472e-01, 
2796, 4.194992e-01, 3.287992e+00, -2.941176e+00, -9.912924e+00, 1.000000, 5.457979e-01, 4.636472e-01, 
2797, 1.813081e-01, 3.321207e+00, -2.823874e+00, -9.245538e+00, 5.000000, 5.457979e-01, 4.636472e-01, 
2798, 2.137034e-01, 3.229050e+00, -2.416166e+00, -4.102005e+01, 0.000000, 5.457979e-01, 4.636472e-01, 
2799, 5.649874e-02, 3.018569e+00, -1.708949e+00, -2.903745e+00, 3.000000, 5.457979e-01, 4.636472e-01, 
2800, 8.439907e-01, 2.625694e+00, -4.149251e+00, -4.149251e+00, 0.000000, 5.457979e-01, 4.636472e-01, 
2801, 3.770122e-01, 3.029167e+00, -2.715792e+00, -2.715792e+00, 1.000000, 5.457979e-01, 4.636472e-01, 
2802, 1.454285e+00, 1.147924e+00, -7.502725e+00, -1.820631e+01, 2.000000, 5.457979e-01, 4.636472e-01, 
2803, 1.610407e-01, 3.418754e+00, -3.684719e+00, -3.191410e+01, 7.000000, 5.457979e-01, 4.636472e-01, 
2804, 2.223035e-01, 3.021371e+00, -2.155904e+00, -2.155904e+00, 1.000000, 5.457979e-01, 4.636472e-01, 
2805, 1.813081e-01, 3.321207e+00, -2.823874e+00, -2.172349e+01, 5.000000, 5.457979e-01, 4.636472e-01, 
2806, 2.137034e-01, 3.229050e+00, -2.416166e+00, -5.830895e+00, 0.000000, 5.457979e-01, 4.636472e-01, 
2807, 5.649874e-02, 3.018569e+00, -1.708949e+00, -1.602632e+02, 3.000000, 5.457979e-01, 4.636472e-01, 
2808, 6.536365e-01, 3.571316e+00, -3.633999e+00, -3.633999e+00, 0.000000, 5.457979e-01, 4.636472e-01, 
2809, 3.770122e-01, 3.029167e+00, -2.715792e+00, -4.550006e+00, 1.000000, 5.457979e-01, 4.636472e-01, 
2810, 1.454285e+00, 1.147924e+00, -7.502725e+00, -1.136593e+01, 2.000000, 5.457979e-01, 4.636472e-01, 
2811, 1.610407e-01, 3.418754e+00, -3.684719e+00, -1.469107e+02, 7.000000, 5.457979e-01, 4.636472e-01, 
2812, 2.223035e-01, 3.021371e+00, -2.155904e+00, -9.241600e+00, 1.000000, 5.457979e-01, 4.636472e-01, 
2813, 1.813081e-01, 3.321207e+00, -2.823874e+00, -5.093170e+00, 5.000000, 5.457979e-01, 4.636472e-01, 
2814, 2.579605e-01, 2.762612e+00, -2.648807e+00, -2.648807e+00, 0.000000, 5.457979e-01, 4.636472e-01, 
2815, 5.649874e-02, 3.018569e+00, -1.708949e+00, -3.471460e+01, 3.000000, 5.457979e-01, 4.636472e-01, 
2816, 6.536365e-01, 3.571316e+00, -3.633999e+00, -6.109586e+00, 4.000000, 7.277306e-01, 6.181962e-01, 
2817, 3.770122e-01, 3.029167e+00, -2.715792e+00, -9.970605e+00, 0.000000, 7.277306e-01, 6.181962e-01, 
2818, 1.454285e+00, 1.147924e+00, -7.502725e+00, -8.713707e+00, 0.000000, 7.277306e-01, 6.181962e-01, 
2819, 1.610407e-01, 3.418754e+00, -3.684719e+00, -4.997375e+01, 0.000000, 7.277306e-01, 6.181962e-01, 
2820, 2.223035e-01, 3.021371e+00, -2.155904e+00, -9.578275e+00, 3.000000, 7.277306e-01, 6.181962e-01, 
2821, 1.727044e-01, 2.572081e+00, -4.424037e+00, -4.424037e+00, 1.000000, 7.277306e-01, 6.181962e-01, 
2822, 2.579605e-01, 2.762612e+00, -2.648807e+00, -3.824982e+01, 27.000000, 7.277306e-01, 6.181962e-01, 
2823, 5.649874e-02, 3.018569e+00, -1.708949e+00, -7.494385e+01, 0.000000, 7.277306e-01, 6.181962e-01, 
2824, 6.536365e-01, 3.571316e+00, -3.633999e+00, -5.868675e+00, 4.000000, 7.277306e-01, 6.181962e-01, 
2825, 3.770122e-01, 3.029167e+00, -2.715792e+00, -2.208538e+01, 0.000000, 7.277306e-01, 6.181962e-01, 
2826, 1.454285e+00, 1.147924e+00, -7.502725e+00, -1.040748e+01, 0.000000, 7.277306e-01, 6.181962e-01, 
2827, 1.610407e-01, 3.418754e+00, -3.684719e+00, -7.878330e+00, 0.000000, 7.277306e-01, 6.181962e-01, 
2828, 2.223035e-01, 3.021371e+00, -2.155904e+00, -1.957231e+02, 3.000000, 7.277306e-01, 6.181962e-01, 
2829, 1.727044e-01, 2.572081e+00, -4.424037e+00, -4.435392e+01, 1.000000, 7.277306e-01, 6.181962e-01, 
2830, 2.579605e-01, 2.762612e+00, -2.648807e+00, -1.284624e+01, 27.000000, 7.277306e-01, 6.181962e-01, 
2831, 5.649874e-02, 3.018569e+00, -1.708949e+00, -9.263365e+02, 0.000000, 7.277306e-01, 6.181962e-01, 
2832, 6.536365e-01, 3.571316e+00, -3.633999e+00, -7.339225e+00, 4.000000, 7.277306e-01, 6.181962e-01, 
2833, 3.770122e-01, 3.029167e+00, -2.715792e+00, -1.142064e+01, 0.000000, 7.277306e-01, 6.181962e-01, 
2834, 1.454285e+00, 1.147924e+00, -7.502725e+00, -7.664593e+00, 0.000000, 7.277306e-01, 6.181962e-01, 
2835, 1.610407e-01, 3.418754e+00, -3.684719e+00, -1.589460e+01, 0.000000, 7.277306e-01, 6.181962e-01, 
2836, 2.168372e-01, 3.663648e+00, -4.366759e+00, -4.366759e+00, 3.000000, 7.277306e-01, 6.181962e-01, 
2837, 1.727044e-01, 2.572081e+00, -4.424037e+00, -1.099299e+01, 1.000000, 7.277306e-01, 6.181962e-01, 
2838, 4.774107e-01, 2.076738e+00, -5.140043e+00, -5.140043e+00, 27.000000, 7.277306e-01, 6.181962e-01, 
2839, 1.405732e-01, 2.834859e+00, -2.351014e+00, -2.351014e+00, 0.000000, 7.277306e-01, 6.181962e-01, 
2840, 1.481933e+00, 2.749541e+00, -5.225241e+00, -5.225241e+00, 4.000000, 7.277306e-01, 6.181962e-01, 
2841, 3.770122e-01, 3.029167e+00, -2.715792e+00, -6.826072e+00, 0.000000, 7.277306e-01, 6.181962e-01, 
2842, 1.454285e+00, 1.147924e+00, -7.502725e+00, -1.384253e+01, 0.000000, 7.277306e-01, 6.181962e-01, 
2843, 1.610407e-01, 3.418754e+00, -3.684719e+00, -2.826349e+01, 0.000000, 7.277306e-01, 6.181962e-01, 
2844, 2.168372e-01, 3.663648e+00, -4.366759e+00, -5.435119e+01, 3.000000, 7.277306e-01, 6.181962e-01, 
2845, 1.727044e-01, 2.572081e+00, -4.424037e+00, -9.220087e+00, 1.000000, 7.277306e-01, 6.181962e-01, 
2846, 4.774107e-01, 2.076738e+00, -5.140043e+00, -8.985110e+00, 27.000000, 7.277306e-01, 6.181962e-01, 
2847, 1.405732e-01, 2.834859e+00, -2.351014e+00, -3.192849e+01, 0.000000, 7.277306e-01, 6.181962e-01, 
2848, 1.481933e+00, 2.749541e+00, -5.225241e+00, -7.290197e+00, 4.000000, 7.277306e-01, 6.181962e-01, 
2849, 3.770122e-01, 3.029167e+00, -2.715792e+00, -1.116448e+01, 0.000000, 7.277306e-01, 6.181962e-01, 
2850, 1.361138e+00, 1.338669e+00, -6.875556e+00, -6.875556e+00, 0.000000, 7.277306e-01, 6.181962e-01, 
2851, 1.610407e-01, 3.418754e+00, -3.684719e+00, -1.505772e+01, 0.000000, 7.277306e-01, 6.181962e-01, 
