sample_no, STD_obs, Mean_age, log_posterior, log_posterior_transformed, stuck_counter, perturbation_coeff_0, perturbation_coeff_1, 
4565, 4.444330e-01, 3.523914e+00, -3.215535e+00, -1.329842e+01, 0.000000, 7.277306e-01, 6.181962e-01, 
4566, 1.537661e-01, 2.872718e+00, -2.149617e+00, -9.810458e+00, 50.000000, 7.277306e-01, 6.181962e-01, 
4567, 2.675624e-01, 2.966951e+00, -2.342776e+00, -1.663548e+01, 4.000000, 7.277306e-01, 6.181962e-01, 
4568, 1.264425e-01, 3.167654e+00, -2.281560e+00, -1.211624e+03, 1.000000, 7.277306e-01, 6.181962e-01, 
4569, 3.712906e-01, 2.941436e+00, -2.721349e+00, -4.081949e+00, 1.000000, 7.277306e-01, 6.181962e-01, 
4570, 4.508000e-01, 3.812744e+00, -3.608034e+00, -3.608034e+00, 0.000000, 7.277306e-01, 6.181962e-01, 
4571, 2.775290e-01, 3.019072e+00, -2.365593e+00, -2.614959e+00, 3.000000, 7.277306e-01, 6.181962e-01, 
4572, 5.679373e-01, 2.627390e+00, -3.553814e+00, -9.169726e+00, 4.000000, 7.277306e-01, 6.181962e-01, 
4573, 4.444330e-01, 3.523914e+00, -3.215535e+00, -8.693068e+00, 0.000000, 7.277306e-01, 6.181962e-01, 
4574, 1.537661e-01, 2.872718e+00, -2.149617e+00, -9.091104e+00, 50.000000, 7.277306e-01, 6.181962e-01, 
4575, 2.675624e-01, 2.966951e+00, -2.342776e+00, -1.686249e+01, 4.000000, 7.277306e-01, 6.181962e-01, 
4576, 6.876264e-01, 2.102464e+00, -4.713085e+00, -4.713085e+00, 1.000000, 7.277306e-01, 6.181962e-01, 
4577, 3.712906e-01, 2.941436e+00, -2.721349e+00, -4.314850e+00, 1.000000, 7.277306e-01, 6.181962e-01, 
4578, 4.508000e-01, 3.812744e+00, -3.608034e+00, -1.668885e+01, 0.000000, 7.277306e-01, 6.181962e-01, 
4579, 2.600257e-01, 3.090866e+00, -2.321727e+00, -2.321727e+00, 3.000000, 7.277306e-01, 6.181962e-01, 
4580, 5.679373e-01, 2.627390e+00, -3.553814e+00, -4.822582e+00, 4.000000, 7.277306e-01, 6.181962e-01, 
4581, 4.444330e-01, 3.523914e+00, -3.215535e+00, -6.781376e+00, 0.000000, 7.277306e-01, 6.181962e-01, 
4582, 1.537661e-01, 2.872718e+00, -2.149617e+00, -2.930544e+01, 50.000000, 7.277306e-01, 6.181962e-01, 
4583, 2.675624e-01, 2.966951e+00, -2.342776e+00, -2.602687e+01, 4.000000, 7.277306e-01, 6.181962e-01, 
4584, 6.401858e-01, 2.202521e+00, -4.440260e+00, -4.440260e+00, 1.000000, 7.277306e-01, 6.181962e-01, 
4585, 6.815078e-01, 3.280523e+00, -3.597633e+00, -3.597633e+00, 1.000000, 7.277306e-01, 6.181962e-01, 
4586, 4.508000e-01, 3.812744e+00, -3.608034e+00, -3.317399e+01, 0.000000, 7.277306e-01, 6.181962e-01, 
4587, 2.600257e-01, 3.090866e+00, -2.321727e+00, -2.696133e+02, 3.000000, 7.277306e-01, 6.181962e-01, 
4588, 5.679373e-01, 2.627390e+00, -3.553814e+00, -3.681790e+01, 4.000000, 7.277306e-01, 6.181962e-01, 
4589, 4.444330e-01, 3.523914e+00, -3.215535e+00, -5.922198e+00, 0.000000, 7.277306e-01, 6.181962e-01, 
4590, 1.537661e-01, 2.872718e+00, -2.149617e+00, -3.278981e+01, 50.000000, 7.277306e-01, 6.181962e-01, 
4591, 2.675624e-01, 2.966951e+00, -2.342776e+00, -6.978791e+01, 4.000000, 7.277306e-01, 6.181962e-01, 
4592, 1.594320e+00, 3.392196e+00, -5.275082e+00, -5.275082e+00, 1.000000, 7.277306e-01, 6.181962e-01, 
4593, 6.815078e-01, 3.280523e+00, -3.597633e+00, -6.061605e+00, 1.000000, 7.277306e-01, 6.181962e-01, 
4594, 4.508000e-01, 3.812744e+00, -3.608034e+00, -5.429834e+00, 0.000000, 7.277306e-01, 6.181962e-01, 
4595, 2.600257e-01, 3.090866e+00, -2.321727e+00, -5.166685e+00, 3.000000, 7.277306e-01, 6.181962e-01, 
4596, 5.679373e-01, 2.627390e+00, -3.553814e+00, -1.192783e+01, 4.000000, 7.277306e-01, 6.181962e-01, 
4597, 4.444330e-01, 3.523914e+00, -3.215535e+00, -8.366892e+00, 0.000000, 7.277306e-01, 6.181962e-01, 
4598, 1.537661e-01, 2.872718e+00, -2.149617e+00, -7.212136e+00, 50.000000, 7.277306e-01, 6.181962e-01, 
4599, 2.675624e-01, 2.966951e+00, -2.342776e+00, -4.388385e+00, 4.000000, 7.277306e-01, 6.181962e-01, 
4600, 1.594320e+00, 3.392196e+00, -5.275082e+00, -7.056400e+00, 1.000000, 7.277306e-01, 6.181962e-01, 
4601, 6.769920e-01, 3.039684e+00, -3.582113e+00, -3.582113e+00, 1.000000, 7.277306e-01, 6.181962e-01, 
4602, 4.508000e-01, 3.812744e+00, -3.608034e+00, -8.536747e+00, 0.000000, 7.277306e-01, 6.181962e-01, 
4603, 2.600257e-01, 3.090866e+00, -2.321727e+00, -4.984925e+01, 3.000000, 7.277306e-01, 6.181962e-01, 
4604, 5.679373e-01, 2.627390e+00, -3.553814e+00, -5.250128e+00, 4.000000, 7.277306e-01, 6.181962e-01, 
4605, 4.444330e-01, 3.523914e+00, -3.215535e+00, -8.809016e+00, 0.000000, 7.277306e-01, 6.181962e-01, 
4606, 1.537661e-01, 2.872718e+00, -2.149617e+00, -6.295031e+01, 50.000000, 7.277306e-01, 6.181962e-01, 
4607, 2.675624e-01, 2.966951e+00, -2.342776e+00, -1.198011e+01, 4.000000, 7.277306e-01, 6.181962e-01, 
4608, 1.038265e+00, 4.258417e+00, -4.534025e+00, -4.534025e+00, 1.000000, 7.277306e-01, 6.181962e-01, 
4609, 6.769920e-01, 3.039684e+00, -3.582113e+00, -1.231773e+01, 1.000000, 7.277306e-01, 6.181962e-01, 
4610, 4.508000e-01, 3.812744e+00, -3.608034e+00, -5.073454e+00, 0.000000, 7.277306e-01, 6.181962e-01, 
4611, 2.600257e-01, 3.090866e+00, -2.321727e+00, -3.608126e+00, 3.000000, 7.277306e-01, 6.181962e-01, 
4612, 5.679373e-01, 2.627390e+00, -3.553814e+00, -8.064317e+00, 4.000000, 7.277306e-01, 6.181962e-01, 
4613, 2.222817e-01, 3.530627e+00, -3.558673e+00, -3.558673e+00, 0.000000, 7.277306e-01, 6.181962e-01, 
4614, 1.537661e-01, 2.872718e+00, -2.149617e+00, -7.137323e+00, 50.000000, 7.277306e-01, 6.181962e-01, 
4615, 2.675624e-01, 2.966951e+00, -2.342776e+00, -4.185052e+00, 4.000000, 7.277306e-01, 6.181962e-01, 
4616, 1.073870e+00, 4.066520e+00, -4.530091e+00, -4.530091e+00, 1.000000, 7.277306e-01, 6.181962e-01, 
4617, 6.769920e-01, 3.039684e+00, -3.582113e+00, -7.106416e+01, 1.000000, 7.277306e-01, 6.181962e-01, 
4618, 4.508000e-01, 3.812744e+00, -3.608034e+00, -1.405626e+01, 0.000000, 7.277306e-01, 6.181962e-01, 
4619, 2.600257e-01, 3.090866e+00, -2.321727e+00, -2.118444e+01, 3.000000, 7.277306e-01, 6.181962e-01, 
4620, 5.679373e-01, 2.627390e+00, -3.553814e+00, -4.890916e+00, 4.000000, 7.277306e-01, 6.181962e-01, 
4621, 2.222817e-01, 3.530627e+00, -3.558673e+00, -3.588895e+01, 0.000000, 7.277306e-01, 6.181962e-01, 
4622, 1.537661e-01, 2.872718e+00, -2.149617e+00, -2.433431e+01, 50.000000, 7.277306e-01, 6.181962e-01, 
4623, 2.675624e-01, 2.966951e+00, -2.342776e+00, -3.172251e+00, 4.000000, 7.277306e-01, 6.181962e-01, 
4624, 7.536046e-01, 2.916554e+00, -3.798346e+00, -3.798346e+00, 1.000000, 7.277306e-01, 6.181962e-01, 
4625, 6.769920e-01, 3.039684e+00, -3.582113e+00, -5.541114e+00, 1.000000, 7.277306e-01, 6.181962e-01, 
4626, 4.508000e-01, 3.812744e+00, -3.608034e+00, -6.924215e+00, 0.000000, 7.277306e-01, 6.181962e-01, 
4627, 2.600257e-01, 3.090866e+00, -2.321727e+00, -5.870542e+00, 3.000000, 7.277306e-01, 6.181962e-01, 
4628, 5.679373e-01, 2.627390e+00, -3.553814e+00, -1.564831e+01, 4.000000, 7.277306e-01, 6.181962e-01, 
4629, 2.222817e-01, 3.530627e+00, -3.558673e+00, -1.113028e+01, 0.000000, 7.277306e-01, 6.181962e-01, 
4630, 1.537661e-01, 2.872718e+00, -2.149617e+00, -3.407231e+00, 50.000000, 7.277306e-01, 6.181962e-01, 
4631, 2.675624e-01, 2.966951e+00, -2.342776e+00, -1.210826e+01, 4.000000, 7.277306e-01, 6.181962e-01, 
4632, 2.139218e-01, 2.826927e+00, -2.389084e+00, -2.389084e+00, 1.000000, 7.277306e-01, 6.181962e-01, 
4633, 6.769920e-01, 3.039684e+00, -3.582113e+00, -7.017328e+00, 1.000000, 7.277306e-01, 6.181962e-01, 
4634, 4.508000e-01, 3.812744e+00, -3.608034e+00, -1.052312e+01, 0.000000, 7.277306e-01, 6.181962e-01, 
4635, 2.600257e-01, 3.090866e+00, -2.321727e+00, -4.763043e+01, 3.000000, 7.277306e-01, 6.181962e-01, 
4636, 5.679373e-01, 2.627390e+00, -3.553814e+00, -1.212124e+01, 4.000000, 7.277306e-01, 6.181962e-01, 
4637, 2.222817e-01, 3.530627e+00, -3.558673e+00, -5.281572e+01, 0.000000, 7.277306e-01, 6.181962e-01, 
4638, 1.537661e-01, 2.872718e+00, -2.149617e+00, -1.316178e+01, 50.000000, 7.277306e-01, 6.181962e-01, 
4639, 2.675624e-01, 2.966951e+00, -2.342776e+00, -5.488169e+00, 4.000000, 7.277306e-01, 6.181962e-01, 
4640, 2.139218e-01, 2.826927e+00, -2.389084e+00, -6.651632e+00, 1.000000, 7.277306e-01, 6.181962e-01, 
4641, 6.769920e-01, 3.039684e+00, -3.582113e+00, -5.022360e+00, 1.000000, 7.277306e-01, 6.181962e-01, 
4642, 4.508000e-01, 3.812744e+00, -3.608034e+00, -4.529584e+00, 0.000000, 7.277306e-01, 6.181962e-01, 
4643, 2.600257e-01, 3.090866e+00, -2.321727e+00, -1.566742e+02, 3.000000, 7.277306e-01, 6.181962e-01, 
4644, 6.328752e-01, 3.195655e+00, -3.466969e+00, -3.466969e+00, 4.000000, 7.277306e-01, 6.181962e-01, 
4645, 2.222817e-01, 3.530627e+00, -3.558673e+00, -4.820365e+00, 0.000000, 7.277306e-01, 6.181962e-01, 
4646, 1.537661e-01, 2.872718e+00, -2.149617e+00, -2.232498e+01, 50.000000, 7.277306e-01, 6.181962e-01, 
4647, 1.680175e-01, 3.327249e+00, -2.953229e+00, -2.953229e+00, 4.000000, 7.277306e-01, 6.181962e-01, 
4648, 2.139218e-01, 2.826927e+00, -2.389084e+00, -1.314907e+02, 1.000000, 7.277306e-01, 6.181962e-01, 
4649, 6.769920e-01, 3.039684e+00, -3.582113e+00, -7.970178e+00, 1.000000, 7.277306e-01, 6.181962e-01, 
4650, 4.508000e-01, 3.812744e+00, -3.608034e+00, -5.408639e+00, 0.000000, 7.277306e-01, 6.181962e-01, 
4651, 2.600257e-01, 3.090866e+00, -2.321727e+00, -6.894244e+00, 3.000000, 7.277306e-01, 6.181962e-01, 
4652, 6.328752e-01, 3.195655e+00, -3.466969e+00, -1.055392e+01, 4.000000, 7.277306e-01, 6.181962e-01, 
4653, 4.842575e-01, 4.278921e+00, -4.319957e+00, -4.319957e+00, 0.000000, 7.277306e-01, 6.181962e-01, 
4654, 1.537661e-01, 2.872718e+00, -2.149617e+00, -2.512892e+00, 50.000000, 7.277306e-01, 6.181962e-01, 
4655, 1.680175e-01, 3.327249e+00, -2.953229e+00, -1.566696e+03, 4.000000, 7.277306e-01, 6.181962e-01, 
4656, 2.139218e-01, 2.826927e+00, -2.389084e+00, -3.005350e+01, 1.000000, 7.277306e-01, 6.181962e-01, 
4657, 6.769920e-01, 3.039684e+00, -3.582113e+00, -7.663946e+00, 1.000000, 7.277306e-01, 6.181962e-01, 
4658, 4.508000e-01, 3.812744e+00, -3.608034e+00, -4.495664e+00, 0.000000, 7.277306e-01, 6.181962e-01, 
4659, 2.600257e-01, 3.090866e+00, -2.321727e+00, -5.354854e+00, 3.000000, 7.277306e-01, 6.181962e-01, 
4660, 6.328752e-01, 3.195655e+00, -3.466969e+00, -7.874096e+00, 4.000000, 7.277306e-01, 6.181962e-01, 
4661, 3.508979e-01, 3.348993e+00, -2.845153e+00, -2.845153e+00, 0.000000, 7.277306e-01, 6.181962e-01, 
4662, 1.537661e-01, 2.872718e+00, -2.149617e+00, -7.279479e+01, 50.000000, 7.277306e-01, 6.181962e-01, 
4663, 4.773874e-01, 2.492313e+00, -3.621327e+00, -3.621327e+00, 4.000000, 7.277306e-01, 6.181962e-01, 
4664, 2.139218e-01, 2.826927e+00, -2.389084e+00, -1.623754e+01, 1.000000, 7.277306e-01, 6.181962e-01, 
4665, 6.769920e-01, 3.039684e+00, -3.582113e+00, -7.885939e+00, 1.000000, 7.277306e-01, 6.181962e-01, 
4666, 4.508000e-01, 3.812744e+00, -3.608034e+00, -9.849215e+01, 0.000000, 7.277306e-01, 6.181962e-01, 
4667, 2.600257e-01, 3.090866e+00, -2.321727e+00, -1.147835e+01, 3.000000, 7.277306e-01, 6.181962e-01, 
4668, 6.328752e-01, 3.195655e+00, -3.466969e+00, -6.125480e+00, 4.000000, 7.277306e-01, 6.181962e-01, 
4669, 4.555972e-01, 2.220278e+00, -4.523742e+00, -4.523742e+00, 0.000000, 7.277306e-01, 6.181962e-01, 
4670, 1.537661e-01, 2.872718e+00, -2.149617e+00, -9.578651e+01, 50.000000, 7.277306e-01, 6.181962e-01, 
4671, 3.634973e-01, 2.616138e+00, -3.188483e+00, -3.188483e+00, 4.000000, 7.277306e-01, 6.181962e-01, 
4672, 2.139218e-01, 2.826927e+00, -2.389084e+00, -2.406631e+01, 1.000000, 7.277306e-01, 6.181962e-01, 
4673, 6.769920e-01, 3.039684e+00, -3.582113e+00, -8.205170e+00, 1.000000, 7.277306e-01, 6.181962e-01, 
4674, 4.508000e-01, 3.812744e+00, -3.608034e+00, -5.476049e+00, 0.000000, 7.277306e-01, 6.181962e-01, 
4675, 2.600257e-01, 3.090866e+00, -2.321727e+00, -7.964985e+00, 3.000000, 7.277306e-01, 6.181962e-01, 
4676, 6.328752e-01, 3.195655e+00, -3.466969e+00, -5.155058e+00, 4.000000, 7.277306e-01, 6.181962e-01, 
4677, 2.292682e-01, 2.909904e+00, -2.255545e+00, -2.255545e+00, 0.000000, 7.277306e-01, 6.181962e-01, 
4678, 1.537661e-01, 2.872718e+00, -2.149617e+00, -9.173595e+01, 50.000000, 7.277306e-01, 6.181962e-01, 
4679, 1.021555e+00, 3.493130e+00, -4.334018e+00, -4.334018e+00, 4.000000, 7.277306e-01, 6.181962e-01, 
4680, 2.139218e-01, 2.826927e+00, -2.389084e+00, -5.056992e+01, 1.000000, 7.277306e-01, 6.181962e-01, 
4681, 6.769920e-01, 3.039684e+00, -3.582113e+00, -1.010352e+01, 1.000000, 7.277306e-01, 6.181962e-01, 
4682, 4.547264e-01, 4.067705e+00, -4.026651e+00, -4.026651e+00, 0.000000, 7.277306e-01, 6.181962e-01, 
4683, 2.600257e-01, 3.090866e+00, -2.321727e+00, -5.828838e+00, 3.000000, 7.277306e-01, 6.181962e-01, 
4684, 9.087849e-01, 3.359250e+00, -4.103953e+00, -4.103953e+00, 4.000000, 7.277306e-01, 6.181962e-01, 
4685, 2.077844e-01, 2.670625e+00, -3.103333e+00, -3.103333e+00, 0.000000, 7.277306e-01, 6.181962e-01, 
4686, 1.537661e-01, 2.872718e+00, -2.149617e+00, -4.341125e+02, 50.000000, 7.277306e-01, 6.181962e-01, 
4687, 1.021555e+00, 3.493130e+00, -4.334018e+00, -7.697183e+00, 4.000000, 7.277306e-01, 6.181962e-01, 
4688, 2.139218e-01, 2.826927e+00, -2.389084e+00, -7.200320e+00, 1.000000, 7.277306e-01, 6.181962e-01, 
4689, 6.769920e-01, 3.039684e+00, -3.582113e+00, -5.386667e+00, 1.000000, 7.277306e-01, 6.181962e-01, 
4690, 4.547264e-01, 4.067705e+00, -4.026651e+00, -6.811682e+00, 0.000000, 7.277306e-01, 6.181962e-01, 
4691, 2.600257e-01, 3.090866e+00, -2.321727e+00, -3.709006e+01, 3.000000, 7.277306e-01, 6.181962e-01, 
4692, 4.089567e-01, 2.336168e+00, -4.135424e+00, -4.135424e+00, 4.000000, 7.277306e-01, 6.181962e-01, 
4693, 2.077844e-01, 2.670625e+00, -3.103333e+00, -1.611132e+01, 0.000000, 7.277306e-01, 6.181962e-01, 
4694, 1.537661e-01, 2.872718e+00, -2.149617e+00, -4.020181e+00, 50.000000, 7.277306e-01, 6.181962e-01, 
4695, 1.021555e+00, 3.493130e+00, -4.334018e+00, -8.276107e+00, 4.000000, 7.277306e-01, 6.181962e-01, 
4696, 2.139218e-01, 2.826927e+00, -2.389084e+00, -5.491456e+02, 1.000000, 7.277306e-01, 6.181962e-01, 
4697, 6.769920e-01, 3.039684e+00, -3.582113e+00, -6.350005e+00, 1.000000, 7.277306e-01, 6.181962e-01, 
4698, 6.604251e-01, 5.288399e+00, -5.170668e+00, -5.170668e+00, 0.000000, 7.277306e-01, 6.181962e-01, 
4699, 2.247322e-01, 2.698806e+00, -2.890712e+00, -2.890712e+00, 3.000000, 7.277306e-01, 6.181962e-01, 
4700, 4.089567e-01, 2.336168e+00, -4.135424e+00, -1.102860e+01, 4.000000, 7.277306e-01, 6.181962e-01, 
4701, 2.077844e-01, 2.670625e+00, -3.103333e+00, -4.946614e+00, 0.000000, 7.277306e-01, 6.181962e-01, 
4702, 1.537661e-01, 2.872718e+00, -2.149617e+00, -2.508737e+00, 50.000000, 7.277306e-01, 6.181962e-01, 
4703, 1.021555e+00, 3.493130e+00, -4.334018e+00, -7.129599e+00, 4.000000, 7.277306e-01, 6.181962e-01, 
4704, 2.139218e-01, 2.826927e+00, -2.389084e+00, -1.153954e+01, 1.000000, 7.277306e-01, 6.181962e-01, 
4705, 6.769920e-01, 3.039684e+00, -3.582113e+00, -6.312617e+00, 1.000000, 7.277306e-01, 6.181962e-01, 
4706, 4.479050e-01, 3.541055e+00, -3.240037e+00, -3.240037e+00, 0.000000, 7.277306e-01, 6.181962e-01, 
4707, 2.247322e-01, 2.698806e+00, -2.890712e+00, -2.175480e+01, 3.000000, 7.277306e-01, 6.181962e-01, 
4708, 4.529302e-01, 2.768687e+00, -3.109716e+00, -3.109716e+00, 4.000000, 7.277306e-01, 6.181962e-01, 
4709, 2.077844e-01, 2.670625e+00, -3.103333e+00, -4.796282e+00, 0.000000, 7.277306e-01, 6.181962e-01, 
4710, 1.537661e-01, 2.872718e+00, -2.149617e+00, -6.953565e+00, 50.000000, 7.277306e-01, 6.181962e-01, 
4711, 6.452662e-01, 1.972790e+00, -5.145628e+00, -5.145628e+00, 4.000000, 7.277306e-01, 6.181962e-01, 
4712, 2.139218e-01, 2.826927e+00, -2.389084e+00, -4.565736e+00, 1.000000, 7.277306e-01, 6.181962e-01, 
4713, 6.769920e-01, 3.039684e+00, -3.582113e+00, -4.529657e+00, 1.000000, 7.277306e-01, 6.181962e-01, 
4714, 4.479050e-01, 3.541055e+00, -3.240037e+00, -7.086655e+00, 0.000000, 7.277306e-01, 6.181962e-01, 
4715, 2.247322e-01, 2.698806e+00, -2.890712e+00, -2.533777e+01, 3.000000, 7.277306e-01, 6.181962e-01, 
4716, 2.117298e-01, 2.620427e+00, -3.416167e+00, -3.416167e+00, 4.000000, 7.277306e-01, 6.181962e-01, 
4717, 2.077844e-01, 2.670625e+00, -3.103333e+00, -3.099569e+01, 0.000000, 7.277306e-01, 6.181962e-01, 
4718, 1.537661e-01, 2.872718e+00, -2.149617e+00, -1.014993e+02, 50.000000, 7.277306e-01, 6.181962e-01, 
4719, 6.452662e-01, 1.972790e+00, -5.145628e+00, -1.121222e+02, 4.000000, 7.277306e-01, 6.181962e-01, 
4720, 2.139218e-01, 2.826927e+00, -2.389084e+00, -5.938027e+00, 1.000000, 7.277306e-01, 6.181962e-01, 
4721, 6.769920e-01, 3.039684e+00, -3.582113e+00, -9.258118e+00, 1.000000, 7.277306e-01, 6.181962e-01, 
4722, 4.479050e-01, 3.541055e+00, -3.240037e+00, -1.942214e+02, 0.000000, 7.277306e-01, 6.181962e-01, 
4723, 2.247322e-01, 2.698806e+00, -2.890712e+00, -3.557698e+00, 3.000000, 7.277306e-01, 6.181962e-01, 
4724, 2.117298e-01, 2.620427e+00, -3.416167e+00, -5.678331e+00, 4.000000, 7.277306e-01, 6.181962e-01, 
4725, 2.077844e-01, 2.670625e+00, -3.103333e+00, -6.874500e+00, 0.000000, 7.277306e-01, 6.181962e-01, 
4726, 1.537661e-01, 2.872718e+00, -2.149617e+00, -1.039792e+02, 50.000000, 7.277306e-01, 6.181962e-01, 
4727, 1.713737e+00, 2.447908e+00, -5.688671e+00, -5.688671e+00, 4.000000, 7.277306e-01, 6.181962e-01, 
4728, 2.139218e-01, 2.826927e+00, -2.389084e+00, -5.561490e+00, 1.000000, 7.277306e-01, 6.181962e-01, 
4729, 7.908824e-01, 3.088612e+00, -3.849672e+00, -3.849672e+00, 1.000000, 7.277306e-01, 6.181962e-01, 
4730, 1.628232e-01, 2.607089e+00, -4.220436e+00, -4.220436e+00, 0.000000, 7.277306e-01, 6.181962e-01, 
4731, 2.247322e-01, 2.698806e+00, -2.890712e+00, -1.739982e+01, 3.000000, 7.277306e-01, 6.181962e-01, 
4732, 4.762613e-01, 2.847733e+00, -3.104613e+00, -3.104613e+00, 4.000000, 7.277306e-01, 6.181962e-01, 
4733, 2.077844e-01, 2.670625e+00, -3.103333e+00, -3.716123e+01, 0.000000, 7.277306e-01, 6.181962e-01, 
4734, 1.537661e-01, 2.872718e+00, -2.149617e+00, -2.470626e+03, 50.000000, 7.277306e-01, 6.181962e-01, 
4735, 1.297793e+00, 6.099096e+00, -5.376686e+00, -5.376686e+00, 4.000000, 7.277306e-01, 6.181962e-01, 
4736, 2.139218e-01, 2.826927e+00, -2.389084e+00, -1.673317e+02, 1.000000, 7.277306e-01, 6.181962e-01, 
4737, 7.908824e-01, 3.088612e+00, -3.849672e+00, -9.172331e+00, 1.000000, 7.277306e-01, 6.181962e-01, 
4738, 1.628232e-01, 2.607089e+00, -4.220436e+00, -1.064349e+01, 0.000000, 7.277306e-01, 6.181962e-01, 
4739, 2.247322e-01, 2.698806e+00, -2.890712e+00, -3.857564e+00, 3.000000, 7.277306e-01, 6.181962e-01, 
4740, 4.762613e-01, 2.847733e+00, -3.104613e+00, -4.310928e+00, 4.000000, 7.277306e-01, 6.181962e-01, 
4741, 1.026789e-01, 2.964866e+00, -1.760048e+00, -1.760048e+00, 0.000000, 7.277306e-01, 6.181962e-01, 
4742, 1.537661e-01, 2.872718e+00, -2.149617e+00, -1.061954e+01, 50.000000, 7.277306e-01, 6.181962e-01, 
4743, 1.297793e+00, 6.099096e+00, -5.376686e+00, -7.632400e+00, 4.000000, 7.277306e-01, 6.181962e-01, 
4744, 2.139218e-01, 2.826927e+00, -2.389084e+00, -3.218120e+00, 1.000000, 7.277306e-01, 6.181962e-01, 
4745, 7.908824e-01, 3.088612e+00, -3.849672e+00, -8.987083e+00, 1.000000, 7.277306e-01, 6.181962e-01, 
4746, 1.628232e-01, 2.607089e+00, -4.220436e+00, -1.969991e+01, 0.000000, 7.277306e-01, 6.181962e-01, 
4747, 2.247322e-01, 2.698806e+00, -2.890712e+00, -8.137650e+00, 3.000000, 7.277306e-01, 6.181962e-01, 
4748, 4.762613e-01, 2.847733e+00, -3.104613e+00, -4.546359e+00, 4.000000, 7.277306e-01, 6.181962e-01, 
4749, 1.026789e-01, 2.964866e+00, -1.760048e+00, -1.727326e+01, 0.000000, 7.277306e-01, 6.181962e-01, 
4750, 1.537661e-01, 2.872718e+00, -2.149617e+00, -4.843141e+02, 50.000000, 7.277306e-01, 6.181962e-01, 
4751, 1.297793e+00, 6.099096e+00, -5.376686e+00, -6.511488e+00, 4.000000, 7.277306e-01, 6.181962e-01, 
4752, 2.139218e-01, 2.826927e+00, -2.389084e+00, -6.345155e+01, 1.000000, 7.277306e-01, 6.181962e-01, 
4753, 7.908824e-01, 3.088612e+00, -3.849672e+00, -6.268710e+00, 1.000000, 7.277306e-01, 6.181962e-01, 
4754, 1.628232e-01, 2.607089e+00, -4.220436e+00, -1.235379e+01, 0.000000, 7.277306e-01, 6.181962e-01, 
4755, 2.247322e-01, 2.698806e+00, -2.890712e+00, -1.130188e+01, 3.000000, 7.277306e-01, 6.181962e-01, 
4756, 4.762613e-01, 2.847733e+00, -3.104613e+00, -2.414921e+01, 4.000000, 7.277306e-01, 6.181962e-01, 
4757, 1.026789e-01, 2.964866e+00, -1.760048e+00, -2.079891e+01, 0.000000, 7.277306e-01, 6.181962e-01, 
4758, 1.537661e-01, 2.872718e+00, -2.149617e+00, -3.379939e+00, 50.000000, 7.277306e-01, 6.181962e-01, 
4759, 1.297793e+00, 6.099096e+00, -5.376686e+00, -7.267409e+00, 4.000000, 7.277306e-01, 6.181962e-01, 
4760, 2.139218e-01, 2.826927e+00, -2.389084e+00, -1.587154e+02, 1.000000, 7.277306e-01, 6.181962e-01, 
4761, 7.537030e-01, 2.966658e+00, -3.784207e+00, -3.784207e+00, 1.000000, 7.277306e-01, 6.181962e-01, 
4762, 1.628232e-01, 2.607089e+00, -4.220436e+00, -1.959753e+01, 0.000000, 7.277306e-01, 6.181962e-01, 
4763, 2.247322e-01, 2.698806e+00, -2.890712e+00, -4.430484e+01, 3.000000, 7.277306e-01, 6.181962e-01, 
4764, 3.517975e-01, 3.386392e+00, -2.898708e+00, -2.898708e+00, 4.000000, 7.277306e-01, 6.181962e-01, 
4765, 1.026789e-01, 2.964866e+00, -1.760048e+00, -5.051268e+01, 0.000000, 7.277306e-01, 6.181962e-01, 
4766, 1.537661e-01, 2.872718e+00, -2.149617e+00, -2.561357e+00, 50.000000, 7.277306e-01, 6.181962e-01, 
4767, 1.297793e+00, 6.099096e+00, -5.376686e+00, -7.995190e+00, 4.000000, 7.277306e-01, 6.181962e-01, 
4768, 2.139218e-01, 2.826927e+00, -2.389084e+00, -9.064779e+00, 1.000000, 7.277306e-01, 6.181962e-01, 
4769, 7.537030e-01, 2.966658e+00, -3.784207e+00, -5.600190e+00, 1.000000, 7.277306e-01, 6.181962e-01, 
4770, 1.072621e-01, 2.821627e+00, -2.722173e+00, -2.722173e+00, 0.000000, 7.277306e-01, 6.181962e-01, 
4771, 2.247322e-01, 2.698806e+00, -2.890712e+00, -1.342250e+01, 3.000000, 7.277306e-01, 6.181962e-01, 
4772, 3.969730e-01, 3.435881e+00, -3.037406e+00, -3.037406e+00, 4.000000, 7.277306e-01, 6.181962e-01, 
4773, 1.026789e-01, 2.964866e+00, -1.760048e+00, -9.919763e+00, 0.000000, 7.277306e-01, 6.181962e-01, 
4774, 1.537661e-01, 2.872718e+00, -2.149617e+00, -2.832140e+02, 50.000000, 7.277306e-01, 6.181962e-01, 
4775, 8.058636e-01, 2.393662e+00, -4.299540e+00, -4.299540e+00, 4.000000, 7.277306e-01, 6.181962e-01, 
4776, 2.139218e-01, 2.826927e+00, -2.389084e+00, -1.939707e+01, 1.000000, 7.277306e-01, 6.181962e-01, 
4777, 7.537030e-01, 2.966658e+00, -3.784207e+00, -5.158296e+00, 1.000000, 7.277306e-01, 6.181962e-01, 
4778, 1.072621e-01, 2.821627e+00, -2.722173e+00, -4.292458e+01, 0.000000, 7.277306e-01, 6.181962e-01, 
