t, series_0,t, series_1,t, series_2,t, series_3,t, series_4,t, series_5,t, series_6,t, series_7,t, series_8,t, series_9,t, series_10,t, series_11,t, series_12,t, series_13,t, series_14,t, series_15,t, series_16,t, series_17,t, series_18,t, series_19,t, series_20,t, series_21,t, series_22,t, series_23,t, series_24,t, series_25,t, series_26,t, series_27,t, series_28,t, series_29,t, series_30,t, series_31,t, series_32,t, series_33,t, series_34,t, series_35,t, series_36,t, series_37,t, series_38,t, series_39,t, series_40,t, series_41,t, series_42,t, series_43,t, series_44,t, series_45,t, series_46,t, series_47,t, series_48,t, series_49,t, series_50,t, series_51,t, series_52,t, series_53,t, series_54,t, series_55,t, series_56,t, series_57,t, series_58,t, series_59,t, series_60,t, series_61,t, series_62,t, series_63,t, series_64,t, series_65,t, series_66,t, series_67,t, series_68,t, series_69,t, series_70,t, series_71,t, series_72,t, series_73,t, series_74,t, series_75,t, series_76,t, series_77,t, series_78,t, series_79,t, series_80,t, series_81,t, series_82,t, series_83,t, series_84,t, series_85,t, series_86,t, series_87,t, series_88,t, series_89,t, series_90,t, series_91,t, series_92,t, series_93,t, series_94,t, series_95,t, series_96,t, series_97,t, series_98,t, series_99
1.070,0.262521,1.070,0.342382,1.070,0.281356,1.070,0.222484,1.070,0.244025,1.070,0.0677623,1.070,0.218688,1.070,0.247994,1.070,0.179077,1.070,0.119701,1.070,0.301186,1.070,0.260533,1.070,0.301825,1.070,0.299572,1.070,0.340579,1.070,0.305085,1.070,0.344974,1.070,0.18342,1.070,0.257234,1.070,0.244025,1.070,0.301825,1.070,0.326734,1.070,0.299572,1.070,0.284905,1.070,0.28508,1.070,0.370812,1.070,0.203901,1.070,0.220512,1.070,0.302271,1.070,0.329396,1.070,0.190698,1.070,0.319099,1.070,0.299572,1.070,0.30669,1.070,0.126727,1.070,0.249678,1.070,0.275012,1.070,0.299737,1.070,0.294108,1.070,0.0465495,1.070,0.223182,1.070,0.294616,1.070,0.306323,1.070,0.249499,1.070,0.299572,1.070,0.223451,1.070,0.276951,1.070,0.307787,1.070,0.301892,1.070,0.286808,1.070,0.0926072,1.070,0.300829,1.070,0.0856172,1.070,0.308499,1.070,0.0972962,1.070,0.176407,1.070,0.189823,1.070,0.343201,1.070,0.353889,1.070,0.297922,1.070,0.291079,1.070,0.30784,1.070,0.299095,1.070,0.319408,1.070,0.307773,1.070,0.264828,1.070,0.186306,1.070,0.318862,1.070,0.295168,1.070,0.244156,1.070,0.292046,1.070,0.306797,1.070,0.299907,1.070,0.314095,1.070,0.140204,1.070,0.23285,1.070,0.221219,1.070,0.293109,1.070,0.303567,1.070,0.220406,1.070,0.319408,1.070,0.198549,1.070,0.300363,1.070,0.307135,1.070,0.300829,1.070,0.306797,1.070,0.426924,1.070,0.0152407,1.070,0.253633,1.070,0.309016,1.070,0.285228,1.070,0.351522,1.070,0.309327,1.070,0.300274,1.070,0.302893,1.070,0.334836,1.070,0.295168,1.070,0.140204,1.070,0.297964,1.070,0.105671
1.091,0.266999,1.091,0.347871,1.091,0.286089,1.091,0.226387,1.091,0.248242,1.091,0.0690697,1.091,0.222535,1.091,0.252268,1.091,0.182311,1.091,0.121943,1.091,0.306177,1.091,0.264984,1.091,0.306824,1.091,0.304542,1.091,0.346047,1.091,0.310125,1.091,0.350493,1.091,0.186723,1.091,0.261639,1.091,0.248242,1.091,0.306824,1.091,0.33204,1.091,0.304542,1.091,0.289685,1.091,0.289862,1.091,0.376616,1.091,0.207523,1.091,0.224386,1.091,0.307275,1.091,0.334734,1.091,0.194115,1.091,0.324313,1.091,0.304542,1.091,0.31175,1.091,0.129091,1.091,0.253977,1.091,0.27966,1.091,0.30471,1.091,0.299008,1.091,0.0474581,1.091,0.227096,1.091,0.299523,1.091,0.311378,1.091,0.253794,1.091,0.304542,1.091,0.227369,1.091,0.281625,1.091,0.312861,1.091,0.306892,1.091,0.291613,1.091,0.0943691,1.091,0.305815,1.091,0.0872526,1.091,0.313582,1.091,0.0991423,1.091,0.179597,1.091,0.193227,1.091,0.3487,1.091,0.359509,1.091,0.302871,1.091,0.295939,1.091,0.312915,1.091,0.304059,1.091,0.324625,1.091,0.312847,1.091,0.269338,1.091,0.189654,1.091,0.324073,1.091,0.300082,1.091,0.248375,1.091,0.29692,1.091,0.311859,1.091,0.304882,1.091,0.319247,1.091,0.142797,1.091,0.236906,1.091,0.225104,1.091,0.297997,1.091,0.308588,1.091,0.224278,1.091,0.324625,1.091,0.202089,1.091,0.305343,1.091,0.312201,1.091,0.305815,1.091,0.311859,1.091,0.43327,1.091,0.0155432,1.091,0.257987,1.091,0.314105,1.091,0.290012,1.091,0.357115,1.091,0.314421,1.091,0.305253,1.091,0.307905,1.091,0.340238,1.091,0.300082,1.091,0.142797,1.091,0.302914,1.091,0.107667
1.113,0.271538,1.113,0.353423,1.113,0.290884,1.113,0.230348,1.113,0.25252,1.113,0.0704013,1.113,0.226439,1.113,0.256603,1.113,0.185596,1.113,0.124223,1.113,0.311231,1.113,0.269496,1.113,0.311886,1.113,0.309576,1.113,0.351579,1.113,0.315228,1.113,0.356075,1.113,0.190078,1.113,0.266105,1.113,0.25252,1.113,0.311886,1.113,0.337409,1.113,0.309576,1.113,0.294527,1.113,0.294707,1.113,0.38248,1.113,0.211201,1.113,0.228318,1.113,0.312343,1.113,0.340135,1.113,0.197586,1.113,0.32959,1.113,0.309576,1.113,0.316873,1.113,0.131495,1.113,0.258336,1.113,0.28437,1.113,0.309745,1.113,0.303971,1.113,0.0483839,1.113,0.231068,1.113,0.304492,1.113,0.316497,1.113,0.258151,1.113,0.309576,1.113,0.231345,1.113,0.286362,1.113,0.317999,1.113,0.311954,1.113,0.29648,1.113,0.0961627,1.113,0.310865,1.113,0.0889177,1.113,0.318728,1.113,0.101022,1.113,0.182839,1.113,0.196684,1.113,0.354262,1.113,0.365191,1.113,0.307883,1.113,0.300863,1.113,0.318053,1.113,0.309086,1.113,0.329906,1.113,0.317984,1.113,0.273909,1.113,0.193055,1.113,0.329348,1.113,0.305058,1.113,0.252655,1.113,0.301856,1.113,0.316983,1.113,0.309919,1.113,0.324463,1.113,0.145435,1.113,0.241022,1.113,0.229046,1.113,0.302947,1.113,0.313672,1.113,0.228209,1.113,0.329906,1.113,0.205684,1.113,0.310387,1.113,0.31733,1.113,0.310865,1.113,0.316983,1.113,0.43967,1.113,0.0158515,1.113,0.262402,1.113,0.319258,1.113,0.294859,1.113,0.36277,1.113,0.319577,1.113,0.310295,1.113,0.312981,1.113,0.345703,1.113,0.305058,1.113,0.145435,1.113,0.307926,1.113,0.109698
1.136,0.27614,1.136,0.359038,1.136,0.295743,1.136,0.234368,1.136,0.256859,1.136,0.0717575,1.136,0.230401,1.136,0.260999,1.136,0.188933,1.136,0.126544,1.136,0.316348,1.136,0.274069,1.136,0.317011,1.136,0.314672,1.136,0.357173,1.136,0.320395,1.136,0.361719,1.136,0.193485,1.136,0.270632,1.136,0.256859,1.136,0.317011,1.136,0.342841,1.136,0.314672,1.136,0.299433,1.136,0.299615,1.136,0.388405,1.136,0.214935,1.136,0.232308,1.136,0.317474,1.136,0.345599,1.136,0.201111,1.136,0.33493,1.136,0.314672,1.136,0.32206,1.136,0.13394,1.136,0.262755,1.136,0.289143,1.136,0.314844,1.136,0.308998,1.136,0.0493273,1.136,0.235098,1.136,0.309525,1.136,0.321679,1.136,0.262568,1.136,0.314672,1.136,0.235379,1.136,0.291161,1.136,0.323199,1.136,0.317081,1.136,0.301411,1.136,0.0979885,1.136,0.315977,1.136,0.090613,1.136,0.323937,1.136,0.102934,1.136,0.186132,1.136,0.200195,1.136,0.359886,1.136,0.370934,1.136,0.312959,1.136,0.30585,1.136,0.323254,1.136,0.314177,1.136,0.33525,1.136,0.323185,1.136,0.278542,1.136,0.19651,1.136,0.334685,1.136,0.310098,1.136,0.256996,1.136,0.306855,1.136,0.322172,1.136,0.31502,1.136,0.329742,1.136,0.148117,1.136,0.245196,1.136,0.233046,1.136,0.30796,1.136,0.31882,1.136,0.232197,1.136,0.33525,1.136,0.209333,1.136,0.315493,1.136,0.322522,1.136,0.315977,1.136,0.322172,1.136,0.446124,1.136,0.016166,1.136,0.266878,1.136,0.324474,1.136,0.299768,1.136,0.368488,1.136,0.324797,1.136,0.315401,1.136,0.318119,1.136,0.35123,1.136,0.310098,1.136,0.148117,1.136,0.313002,1.136,0.111764
1.158,0.280803,1.158,0.364714,1.158,0.300664,1.158,0.238447,1.158,0.261258,1.158,0.0731389,1.158,0.234421,1.158,0.265456,1.158,0.192322,1.158,0.128904,1.158,0.321528,1.158,0.278705,1.158,0.3222,1.158,0.319832,1.158,0.362829,1.158,0.325624,1.158,0.367425,1.158,0.196946,1.158,0.275221,1.158,0.261258,1.158,0.3222,1.158,0.348336,1.158,0.319832,1.158,0.304401,1.158,0.304586,1.158,0.39439,1.158,0.218726,1.158,0.236356,1.158,0.322668,1.158,0.351125,1.158,0.204691,1.158,0.340334,1.158,0.319832,1.158,0.32731,1.158,0.136427,1.158,0.267237,1.158,0.293979,1.158,0.320005,1.158,0.314087,1.158,0.0502886,1.158,0.239187,1.158,0.314621,1.158,0.326924,1.158,0.267046,1.158,0.319832,1.158,0.239472,1.158,0.296023,1.158,0.328463,1.158,0.32227,1.158,0.306405,1.158,0.099847,1.158,0.321153,1.158,0.0923389,1.158,0.32921,1.158,0.104881,1.158,0.189478,1.158,0.203761,1.158,0.365572,1.158,0.376739,1.158,0.318097,1.158,0.3109,1.158,0.328518,1.158,0.31933,1.158,0.340657,1.158,0.328448,1.158,0.283238,1.158,0.200018,1.158,0.340085,1.158,0.315201,1.158,0.261397,1.158,0.311918,1.158,0.327423,1.158,0.320184,1.158,0.335084,1.158,0.150844,1.158,0.249431,1.158,0.237106,1.158,0.313036,1.158,0.32403,1.158,0.236243,1.158,0.340657,1.158,0.213039,1.158,0.320663,1.158,0.327778,1.158,0.321153,1.158,0.327423,1.158,0.45263,1.158,0.0164866,1.158,0.271416,1.158,0.329753,1.158,0.304741,1.158,0.374266,1.158,0.33008,1.158,0.320569,1.158,0.323321,1.158,0.35682,1.158,0.315201,1.158,0.150844,1.158,0.318141,1.158,0.113867
1.181,0.285529,1.181,0.370453,1.181,0.305648,1.181,0.242584,1.181,0.265718,1.181,0.0745458,1.181,0.238501,1.181,0.269974,1.181,0.195765,1.181,0.131305,1.181,0.326771,1.181,0.283402,1.181,0.327451,1.181,0.325055,1.181,0.368547,1.181,0.330917,1.181,0.373192,1.181,0.200461,1.181,0.279872,1.181,0.265718,1.181,0.327451,1.181,0.353893,1.181,0.325055,1.181,0.309433,1.181,0.309619,1.181,0.400434,1.181,0.222573,1.181,0.240463,1.181,0.327925,1.181,0.356714,1.181,0.208325,1.181,0.3458,1.181,0.325055,1.181,0.332623,1.181,0.138957,1.181,0.271779,1.181,0.298877,1.181,0.32523,1.181,0.319239,1.181,0.0512682,1.181,0.243336,1.181,0.31978,1.181,0.332233,1.181,0.271586,1.181,0.325055,1.181,0.243625,1.181,0.300948,1.181,0.33379,1.181,0.327522,1.181,0.311461,1.181,0.101739,1.181,0.326392,1.181,0.0940959,1.181,0.334546,1.181,0.106862,1.181,0.192876,1.181,0.207381,1.181,0.371319,1.181,0.382605,1.181,0.323299,1.181,0.316013,1.181,0.333845,1.181,0.324547,1.181,0.346126,1.181,0.333775,1.181,0.287996,1.181,0.20358,1.181,0.345548,1.181,0.320367,1.181,0.265859,1.181,0.317043,1.181,0.332737,1.181,0.325411,1.181,0.340489,1.181,0.153616,1.181,0.253726,1.181,0.241224,1.181,0.318176,1.181,0.329304,1.181,0.240349,1.181,0.346126,1.181,0.216801,1.181,0.325896,1.181,0.333096,1.181,0.326392,1.181,0.332737,1.181,0.459188,1.181,0.0168136,1.181,0.276015,1.181,0.335095,1.181,0.309777,1.181,0.380106,1.181,0.335426,1.181,0.325801,1.181,0.328586,1.181,0.362472,1.181,0.320367,1.181,0.153616,1.181,0.323344,1.181,0.116007
1.205,0.290317,1.205,0.376252,1.205,0.310695,1.205,0.246781,1.205,0.27024,1.205,0.0759786,1.205,0.242639,1.205,0.274554,1.205,0.199262,1.205,0.133747,1.205,0.332078,1.205,0.288162,1.205,0.332766,1.205,0.33034,1.205,0.374326,1.205,0.336273,1.205,0.379021,1.205,0.204031,1.205,0.284585,1.205,0.27024,1.205,0.332766,1.205,0.359513,1.205,0.33034,1.205,0.314528,1.205,0.314716,1.205,0.406537,1.205,0.226478,1.205,0.24463,1.205,0.333245,1.205,0.362365,1.205,0.212016,1.205,0.351328,1.205,0.33034,1.205,0.337999,1.205,0.14153,1.205,0.276384,1.205,0.303838,1.205,0.330518,1.205,0.324455,1.205,0.0522662,1.205,0.247544,1.205,0.325002,1.205,0.337604,1.205,0.276188,1.205,0.33034,1.205,0.247837,1.205,0.305936,1.205,0.339179,1.205,0.332838,1.205,0.316581,1.205,0.103664,1.205,0.331694,1.205,0.0958846,1.205,0.339944,1.205,0.108879,1.205,0.196328,1.205,0.211057,1.205,0.377128,1.205,0.388531,1.205,0.328564,1.205,0.321189,1.205,0.339236,1.205,0.329827,1.205,0.351659,1.205,0.339164,1.205,0.292816,1.205,0.207198,1.205,0.351074,1.205,0.325597,1.205,0.270383,1.205,0.322232,1.205,0.338114,1.205,0.330701,1.205,0.345956,1.205,0.156435,1.205,0.258081,1.205,0.245401,1.205,0.323378,1.205,0.33464,1.205,0.244514,1.205,0.351659,1.205,0.220619,1.205,0.331192,1.205,0.338478,1.205,0.331694,1.205,0.338114,1.205,0.465796,1.205,0.017147,1.205,0.280677,1.205,0.3405,1.205,0.314876,1.205,0.386007,1.205,0.340835,1.205,0.331096,1.205,0.333915,1.205,0.368187,1.205,0.325597,1.205,0.156435,1.205,0.328609,1.205,0.118184
1.229,0.295168,1.229,0.382113,1.229,0.315806,1.229,0.251038,1.229,0.274824,1.229,0.0774377,1.229,0.246837,1.229,0.279196,1.229,0.202813,1.229,0.136231,1.229,0.337447,1.229,0.292985,1.229,0.338144,1.229,0.33569,1.229,0.380166,1.229,0.341692,1.229,0.38491,1.229,0.207655,1.229,0.289361,1.229,0.274824,1.229,0.338144,1.229,0.365195,1.229,0.33569,1.229,0.319685,1.229,0.319877,1.229,0.412698,1.229,0.23044,1.229,0.248856,1.229,0.338629,1.229,0.368078,1.229,0.215762,1.229,0.356919,1.229,0.33569,1.229,0.343438,1.229,0.144146,1.229,0.28105,1.229,0.308863,1.229,0.335869,1.229,0.329734,1.229,0.0532832,1.229,0.251812,1.229,0.330287,1.229,0.343039,1.229,0.280852,1.229,0.33569,1.229,0.252109,1.229,0.310986,1.229,0.344632,1.229,0.338216,1.229,0.321764,1.229,0.105624,1.229,0.337059,1.229,0.0977055,1.229,0.345406,1.229,0.110931,1.229,0.199833,1.229,0.214788,1.229,0.382998,1.229,0.394517,1.229,0.333892,1.229,0.326428,1.229,0.344689,1.229,0.33517,1.229,0.357254,1.229,0.344617,1.229,0.2977,1.229,0.210871,1.229,0.356662,1.229,0.330889,1.229,0.274968,1.229,0.327484,1.229,0.343555,1.229,0.336055,1.229,0.351487,1.229,0.1593,1.229,0.262497,1.229,0.249639,1.229,0.328644,1.229,0.34004,1.229,0.248739,1.229,0.357254,1.229,0.224495,1.229,0.336551,1.229,0.343922,1.229,0.337059,1.229,0.343555,1.229,0.472453,1.229,0.0174869,1.229,0.285401,1.229,0.345968,1.229,0.320038,1.229,0.391967,1.229,0.346306,1.229,0.336454,1.229,0.339306,1.229,0.373962,1.229,0.330889,1.229,0.1593,1.229,0.333937,1.229,0.1204
1.254,0.300081,1.254,0.388034,1.254,0.320979,1.254,0.255356,1.254,0.27947,1.254,0.0789237,1.254,0.251095,1.254,0.2839,1.254,0.206419,1.254,0.138757,1.254,0.34288,1.254,0.297871,1.254,0.343584,1.254,0.341102,1.254,0.386068,1.254,0.347173,1.254,0.39086,1.254,0.211335,1.254,0.294199,1.254,0.27947,1.254,0.343584,1.254,0.370938,1.254,0.341102,1.254,0.324906,1.254,0.3251,1.254,0.418916,1.254,0.234461,1.254,0.253143,1.254,0.344075,1.254,0.373852,1.254,0.219565,1.254,0.362572,1.254,0.341102,1.254,0.34894,1.254,0.146806,1.254,0.285779,1.254,0.31395,1.254,0.341283,1.254,0.335075,1.254,0.0543194,1.254,0.25614,1.254,0.335636,1.254,0.348536,1.254,0.285579,1.254,0.341102,1.254,0.256442,1.254,0.3161,1.254,0.350147,1.254,0.343658,1.254,0.327011,1.254,0.107619,1.254,0.342487,1.254,0.0995589,1.254,0.35093,1.254,0.113019,1.254,0.203393,1.254,0.218576,1.254,0.388928,1.254,0.400562,1.254,0.339283,1.254,0.33173,1.254,0.350205,1.254,0.340576,1.254,0.362911,1.254,0.350132,1.254,0.302646,1.254,0.2146,1.254,0.362313,1.254,0.336245,1.254,0.279616,1.254,0.332799,1.254,0.349058,1.254,0.341471,1.254,0.35708,1.254,0.162212,1.254,0.266975,1.254,0.253937,1.254,0.333973,1.254,0.345503,1.254,0.253024,1.254,0.362911,1.254,0.228428,1.254,0.341973,1.254,0.349429,1.254,0.342487,1.254,0.349058,1.254,0.479157,1.254,0.0178335,1.254,0.290187,1.254,0.351498,1.254,0.325263,1.254,0.397988,1.254,0.351841,1.254,0.341875,1.254,0.34476,1.254,0.379799,1.254,0.336245,1.254,0.162212,1.254,0.339329,1.254,0.122654
1.279,0.305058,1.279,0.394015,1.279,0.326216,1.279,0.259734,1.279,0.284178,1.279,0.080437,1.279,0.255413,1.279,0.288667,1.279,0.21008,1.279,0.141326,1.279,0.348375,1.279,0.302819,1.279,0.349088,1.279,0.346576,1.279,0.392029,1.279,0.352718,1.279,0.396869,1.279,0.215071,1.279,0.2991,1.279,0.284178,1.279,0.349088,1.279,0.376743,1.279,0.346576,1.279,0.330191,1.279,0.330387,1.279,0.425191,1.279,0.238541,1.279,0.25749,1.279,0.349584,1.279,0.379688,1.279,0.223424,1.279,0.368288,1.279,0.346576,1.279,0.354504,1.279,0.149511,1.279,0.290571,1.279,0.319101,1.279,0.34676,1.279,0.34048,1.279,0.0553752,1.279,0.260529,1.279,0.341047,1.279,0.354095,1.279,0.290368,1.279,0.346576,1.279,0.260835,1.279,0.321278,1.279,0.355725,1.279,0.349162,1.279,0.33232,1.279,0.109648,1.279,0.347977,1.279,0.101446,1.279,0.356516,1.279,0.115144,1.279,0.207007,1.279,0.222422,1.279,0.394918,1.279,0.406666,1.279,0.344736,1.279,0.337096,1.279,0.355784,1.279,0.346044,1.279,0.368629,1.279,0.355709,1.279,0.307655,1.279,0.218385,1.279,0.368025,1.279,0.341663,1.279,0.284326,1.279,0.338177,1.279,0.354623,1.279,0.34695,1.279,0.362735,1.279,0.165173,1.279,0.271514,1.279,0.258295,1.279,0.339365,1.279,0.351028,1.279,0.25737,1.279,0.368629,1.279,0.232419,1.279,0.347458,1.279,0.354999,1.279,0.347977,1.279,0.354623,1.279,0.485908,1.279,0.0181869,1.279,0.295036,1.279,0.357091,1.279,0.330552,1.279,0.404067,1.279,0.357438,1.279,0.347359,1.279,0.350277,1.279,0.385696,1.279,0.341663,1.279,0.165173,1.279,0.344783,1.279,0.124947
1.304,0.310098,1.304,0.400056,1.304,0.331516,1.304,0.264174,1.304,0.288948,1.304,0.0819779,1.304,0.259792,1.304,0.293496,1.304,0.213797,1.304,0.143939,1.304,0.353933,1.304,0.307831,1.304,0.354653,1.304,0.352114,1.304,0.39805,1.304,0.358324,1.304,0.402938,1.304,0.218864,1.304,0.304065,1.304,0.288948,1.304,0.354653,1.304,0.382609,1.304,0.352114,1.304,0.335538,1.304,0.335736,1.304,0.431522,1.304,0.24268,1.304,0.261898,1.304,0.355155,1.304,0.385584,1.304,0.227342,1.304,0.374064,1.304,0.352114,1.304,0.36013,1.304,0.152261,1.304,0.295425,1.304,0.324315,1.304,0.3523,1.304,0.345948,1.304,0.0564508,1.304,0.264979,1.304,0.346521,1.304,0.359717,1.304,0.295219,1.304,0.352114,1.304,0.26529,1.304,0.326518,1.304,0.361365,1.304,0.354728,1.304,0.337693,1.304,0.111714,1.304,0.353531,1.304,0.103366,1.304,0.362165,1.304,0.117307,1.304,0.210678,1.304,0.226324,1.304,0.400967,1.304,0.412829,1.304,0.350253,1.304,0.342524,1.304,0.361424,1.304,0.351576,1.304,0.37441,1.304,0.361349,1.304,0.312728,1.304,0.222227,1.304,0.373799,1.304,0.347144,1.304,0.289098,1.304,0.343618,1.304,0.360251,1.304,0.352492,1.304,0.368452,1.304,0.168182,1.304,0.276115,1.304,0.262714,1.304,0.344819,1.304,0.356616,1.304,0.261776,1.304,0.37441,1.304,0.236469,1.304,0.353006,1.304,0.360631,1.304,0.353531,1.304,0.360251,1.304,0.492704,1.304,0.0185472,1.304,0.299949,1.304,0.362746,1.304,0.335903,1.304,0.410205,1.304,0.363097,1.304,0.352905,1.304,0.355856,1.304,0.391654,1.304,0.347144,1.304,0.168182,1.304,0.3503,1.304,0.127279
1.330,0.315201,1.330,0.406155,1.330,0.336879,1.330,0.268674,1.330,0.293781,1.330,0.083547,1.330,0.264232,1.330,0.298388,1.330,0.21757,1.330,0.146596,1.330,0.359553,1.330,0.312905,1.330,0.360282,1.330,0.357714,1.330,0.40413,1.330,0.363993,1.330,0.409064,1.330,0.222713,1.330,0.309092,1.330,0.293781,1.330,0.360282,1.330,0.388535,1.330,0.357714,1.330,0.340948,1.330,0.341149,1.330,0.437907,1.330,0.246879,1.330,0.266368,1.330,0.360789,1.330,0.39154,1.330,0.231317,1.330,0.379902,1.330,0.357714,1.330,0.365819,1.330,0.155057,1.330,0.300342,1.330,0.329592,1.330,0.357902,1.330,0.351478,1.330,0.0575467,1.330,0.269491,1.330,0.352058,1.330,0.365401,1.330,0.300133,1.330,0.357714,1.330,0.269806,1.330,0.331822,1.330,0.367067,1.330,0.360357,1.330,0.343128,1.330,0.113816,1.330,0.359146,1.330,0.10532,1.330,0.367876,1.330,0.119507,1.330,0.214403,1.330,0.230284,1.330,0.407075,1.330,0.419048,1.330,0.355832,1.330,0.348015,1.330,0.367127,1.330,0.35717,1.330,0.380251,1.330,0.367051,1.330,0.317864,1.330,0.226127,1.330,0.379634,1.330,0.352688,1.330,0.293933,1.330,0.349122,1.330,0.365941,1.330,0.358096,1.330,0.37423,1.330,0.171239,1.330,0.280778,1.330,0.267195,1.330,0.350337,1.330,0.362266,1.330,0.266243,1.330,0.380251,1.330,0.240578,1.330,0.358615,1.330,0.366325,1.330,0.359146,1.330,0.365941,1.330,0.499543,1.330,0.0189146,1.330,0.304924,1.330,0.368463,1.330,0.341318,1.330,0.4164,1.330,0.368817,1.330,0.358514,1.330,0.361497,1.330,0.397671,1.330,0.352688,1.330,0.171239,1.330,0.35588,1.330,0.129652
1.357,0.320367,1.357,0.412312,1.357,0.342305,1.357,0.273236,1.357,0.298677,1.357,0.0851447,1.357,0.268734,1.357,0.303344,1.357,0.2214,1.357,0.149297,1.357,0.365235,1.357,0.318043,1.357,0.365972,1.357,0.363376,1.357,0.410268,1.357,0.369723,1.357,0.415249,1.357,0.22662,1.357,0.314182,1.357,0.298677,1.357,0.365972,1.357,0.394521,1.357,0.363376,1.357,0.346421,1.357,0.346624,1.357,0.444346,1.357,0.251137,1.357,0.270898,1.357,0.366485,1.357,0.397556,1.357,0.235351,1.357,0.3858,1.357,0.363376,1.357,0.371569,1.357,0.157899,1.357,0.305322,1.357,0.334932,1.357,0.363566,1.357,0.357071,1.357,0.0586632,1.357,0.274065,1.357,0.357657,1.357,0.371147,1.357,0.305111,1.357,0.363376,1.357,0.274384,1.357,0.337188,1.357,0.372831,1.357,0.366048,1.357,0.348626,1.357,0.115955,1.357,0.364824,1.357,0.107309,1.357,0.373648,1.357,0.121745,1.357,0.218186,1.357,0.234303,1.357,0.413241,1.357,0.425324,1.357,0.361473,1.357,0.353569,1.357,0.372891,1.357,0.362826,1.357,0.386153,1.357,0.372815,1.357,0.323062,1.357,0.230084,1.357,0.385529,1.357,0.358294,1.357,0.298831,1.357,0.354688,1.357,0.371692,1.357,0.363762,1.357,0.38007,1.357,0.174347,1.357,0.285503,1.357,0.271737,1.357,0.355917,1.357,0.367977,1.357,0.270773,1.357,0.386153,1.357,0.244747,1.357,0.364287,1.357,0.372081,1.357,0.364824,1.357,0.371692,1.357,0.506424,1.357,0.0192893,1.357,0.309962,1.357,0.374242,1.357,0.346795,1.357,0.422652,1.357,0.3746,1.357,0.364185,1.357,0.367201,1.357,0.403747,1.357,0.358294,1.357,0.174347,1.357,0.361522,1.357,0.132066
1.384,0.325596,1.384,0.418527,1.384,0.347793,1.384,0.277861,1.384,0.303636,1.384,0.0867715,1.384,0.273297,1.384,0.308362,1.384,0.225287,1.384,0.152044,1.384,0.370979,1.384,0.323244,1.384,0.371724,1.384,0.369099,1.384,0.416464,1.384,0.375515,1.384,0.421491,1.384,0.230585,1.384,0.319336,1.384,0.303636,1.384,0.371724,1.384,0.400567,1.384,0.369099,1.384,0.351957,1.384,0.352162,1.384,0.450838,1.384,0.255456,1.384,0.275491,1.384,0.372242,1.384,0.403631,1.384,0.239444,1.384,0.391759,1.384,0.369099,1.384,0.37738,1.384,0.160789,1.384,0.310365,1.384,0.340335,1.384,0.369292,1.384,0.362726,1.384,0.0598007,1.384,0.2787,1.384,0.363319,1.384,0.376954,1.384,0.310151,1.384,0.369099,1.384,0.279023,1.384,0.342618,1.384,0.378655,1.384,0.371801,1.384,0.354187,1.384,0.118132,1.384,0.370564,1.384,0.109334,1.384,0.379481,1.384,0.124022,1.384,0.222025,1.384,0.238381,1.384,0.419465,1.384,0.431656,1.384,0.367176,1.384,0.359185,1.384,0.378717,1.384,0.368544,1.384,0.392115,1.384,0.378639,1.384,0.328324,1.384,0.2341,1.384,0.391485,1.384,0.363963,1.384,0.303792,1.384,0.360317,1.384,0.377505,1.384,0.36949,1.384,0.38597,1.384,0.177504,1.384,0.290291,1.384,0.276341,1.384,0.361559,1.384,0.373751,1.384,0.275363,1.384,0.392115,1.384,0.248975,1.384,0.370021,1.384,0.377898,1.384,0.370564,1.384,0.377505,1.384,0.513345,1.384,0.0196712,1.384,0.315063,1.384,0.380081,1.384,0.352335,1.384,0.42896,1.384,0.380443,1.384,0.369917,1.384,0.372966,1.384,0.409882,1.384,0.363963,1.384,0.177504,1.384,0.367225,1.384,0.134522
